ISO2_CODE;ISO3_CODE;Country;Continent;Region;Year;Population;GDP per Capita;CO2
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1977;8011695;1060.719161;845601
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1978;8224285;1006.052212;1017216
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1979;8453131;1074.982234;1130237
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1980;8691245;1053.620165;1613940
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1981;8938764;935.961155;1024540
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1982;9195873;893.0683296;1013337
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1983;9463017;874.8218669;650391
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1984;9740535;818.7704684;866372
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1985;10028632;813.2135916;1053031
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1986;10327391;795.2195224;1137097
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1987;10636882;789.018848;1282418
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1988;10957343;777.973538;1285795
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1989;11289164;785.4666165;925801
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1990;11632868;791.7222133;929155
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1991;11988712;719.824615;1009727
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1992;12356680;706.7697181;980378
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1993;12736607;700.0865389;1005990
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1994;13128410;679.1932239;1246105
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1995;13532361;670.1713027;1286386
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1996;13948484;663.7815274;1340649
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1997;14376599;667.8909247;1623428
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1998;14816581;673.2842807;1710659
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;1999;15271260;683.964519;1816887
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2000;15741942;695.3398761;1867462
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2001;16226824;714.988959;1735475
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2002;16725885;605.5882843;1231908
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2003;17239524;645.1454228;1680474
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2004;17768148;659.1007684;1789366
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2005;18312163;668.9542901;1725394
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2006;18872164;681.532865;1666225
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2007;19448815;702.3564161;1783423
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2008;20042551;729.8971074;1868569
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2009;20654000;729.8971074;1753895
MG;MDG;Madagascar;Africa;Sub-Saharan Africa;2020;36797205;729.8971074;1753895
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1000;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1500;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1600;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1700;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1820;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1821;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1822;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1823;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1824;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1825;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1826;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1827;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1828;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1829;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1830;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1831;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1832;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1833;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1834;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1835;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1836;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1837;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1838;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1839;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1840;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1841;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1842;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1843;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1844;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1845;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1846;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1847;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1848;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1849;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1850;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1851;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1852;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1853;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1854;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1855;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1856;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1857;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1858;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1859;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1860;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1861;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1862;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1863;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1864;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1865;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1866;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1867;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1868;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1869;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1870;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1871;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1872;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1873;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1874;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1875;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1876;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1877;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1878;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1879;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1880;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1881;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1882;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1883;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1884;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1885;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1886;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1887;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1888;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1889;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1890;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1891;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1892;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1893;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1894;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1895;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1896;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1897;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1898;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1899;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1900;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1901;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1902;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1903;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1904;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1905;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1906;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1907;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1908;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1909;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1910;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1911;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1912;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1913;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1914;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1915;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1916;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1917;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1918;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1919;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1920;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1921;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1922;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1923;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1924;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1925;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1926;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1927;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1928;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1929;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1930;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1931;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1932;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1933;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1934;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1935;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1936;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1937;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1938;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1939;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1940;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1941;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1942;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1943;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1944;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1945;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1946;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1947;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1948;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1949;0;0;0
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1950;2816600;324.0556034;234550
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1951;2866038;331.8413374;258634
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1952;2917802;339.4053087;290925
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1953;2971986;347.0374908;317085
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1954;3028691;354.7040981;348631
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1955;3088155;353.7852892;411140
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1956;3151911;375.5871632;448222
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1957;3221238;382.8046862;461358
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1958;3294697;388.1211997;412111
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1959;3370054;392.9843566;459741
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1960;3450444;394.1449763;438347
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1961;3532056;404.1605114;373318
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1962;3628608;393.406386;360614
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1963;3726394;376.4695075;346705
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1964;3816197;358.7609651;329641
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1965;3914095;397.1257024;347961
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1966;4023000;426.0791333;428510
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1967;4151575;455.0951087;366222
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1968;4272708;437.2797229;388148
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1969;4392979;452.5259185;380756
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1970;4508062;447.4526698;454069
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1971;4630328;498.3219572;501701
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1972;4760666;534.1436985;545637
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1973;4900549;562.4797829;571230
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1974;5072873;582.4161644;549243
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1975;5317309;586.1969029;578496
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1976;5530771;591.1321974;581727
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1977;5702228;602.8099993;636082
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1978;5880328;637.1714683;668360
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1979;6065654;646.1437041;634836
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1980;6258512;630.3160757;707996
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1981;6459263;579.9213457;601542
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1982;6668216;567.3611392;591348
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1983;6883756;573.0651586;571666
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1984;7104460;580.314908;552936
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1985;7330508;606.4971548;553429
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1986;7608484;586.6180714;548451
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1987;8049175;567.9948165;540712
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1988;8579782;546.5911015;537201
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1989;9082018;542.0923694;558211
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1990;9536250;539.6251147;739022
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1991;9919733;563.8964275;784718
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1992;10294080;503.7226983;785267
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1993;10475430;542.9848703;879144
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1994;10296316;495.5170374;904696
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1995;10223553;582.3807046;906963
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1996;10458524;610.8892612;904259
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1997;10735426;617.7677532;947369
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1998;11010637;622.1256772;922061
MW;MWI;Malawi;Africa;Sub-Saharan Africa;1999;11285571;631.2485208;920814
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2000;11559538;639.1258889;864841
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2001;11833124;598.7429862;792130
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2002;12109150;597.3994872;846652
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2003;12389488;606.6433092;903676
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2004;12677210;622.5344536;911512
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2005;12974924;628.2888439;906071
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2006;13283755;654.8600151;917794
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2007;13603181;694.4699185;968850
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2008;13931831;743.8361835;1087072
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2009;15029000;743.8361835;1094524
MW;MWI;Malawi;Africa;Sub-Saharan Africa;2020;22182077;743.8361835;1094524
MY;MYS;Malaysia;Asia;East Asia - Pacific;1;0;0;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1000;0;0;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1500;0;0;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1600;0;0;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1700;0;0;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1820;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1821;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1822;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1823;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1824;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1825;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1826;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1827;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1828;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1829;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1830;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1831;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1832;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1833;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1834;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1835;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1836;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1837;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1838;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1839;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1840;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1841;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1842;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1843;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1844;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1845;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1846;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1847;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1848;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1849;287000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1850;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1851;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1852;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1853;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1854;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1855;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1856;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1857;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1858;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1859;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1860;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1861;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1862;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1863;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1864;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1865;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1866;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1867;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1868;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1869;530000;602.7874564;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1870;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1871;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1872;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1873;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1874;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1875;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1876;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1877;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1878;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1879;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1880;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1881;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1882;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1883;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1884;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1885;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1886;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1887;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1888;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1889;800000;662.5;0
MY;MYS;Malaysia;Asia;East Asia - Pacific;1890;1585000;662.5;7328
MY;MYS;Malaysia;Asia;East Asia - Pacific;1891;1585000;662.5;18320
MY;MYS;Malaysia;Asia;East Asia - Pacific;1892;1585000;662.5;47632
MY;MYS;Malaysia;Asia;East Asia - Pacific;1893;1585000;662.5;10992
MY;MYS;Malaysia;Asia;East Asia - Pacific;1894;1585000;662.5;47632
MY;MYS;Malaysia;Asia;East Asia - Pacific;1895;1585000;662.5;109920
MY;MYS;Malaysia;Asia;East Asia - Pacific;1896;1585000;662.5;124576
MY;MYS;Malaysia;Asia;East Asia - Pacific;1897;1585000;662.5;91600
MY;MYS;Malaysia;Asia;East Asia - Pacific;1898;1585000;662.5;128240
MY;MYS;Malaysia;Asia;East Asia - Pacific;1899;1585000;662.5;120912
MY;MYS;Malaysia;Asia;East Asia - Pacific;1900;2232000;662.5;58624
MY;MYS;Malaysia;Asia;East Asia - Pacific;1901;2288000;662.5;47632
MY;MYS;Malaysia;Asia;East Asia - Pacific;1902;2345000;662.5;51296
MY;MYS;Malaysia;Asia;East Asia - Pacific;1903;2404000;662.5;51296
MY;MYS;Malaysia;Asia;East Asia - Pacific;1904;2467000;662.5;32976
MY;MYS;Malaysia;Asia;East Asia - Pacific;1905;2532000;662.5;40304
MY;MYS;Malaysia;Asia;East Asia - Pacific;1906;2601000;662.5;36640
MY;MYS;Malaysia;Asia;East Asia - Pacific;1907;2672000;662.5;87936
MY;MYS;Malaysia;Asia;East Asia - Pacific;1908;2745000;662.5;91600
MY;MYS;Malaysia;Asia;East Asia - Pacific;1909;2821000;662.5;168544
MY;MYS;Malaysia;Asia;East Asia - Pacific;1910;2893000;662.5;234496
MY;MYS;Malaysia;Asia;East Asia - Pacific;1911;2967000;800.8088979;234496
MY;MYS;Malaysia;Asia;East Asia - Pacific;1912;3025000;821.8181818;18320
MY;MYS;Malaysia;Asia;East Asia - Pacific;1913;3084000;900.1297017;62288
MY;MYS;Malaysia;Asia;East Asia - Pacific;1914;3144000;920.1653944;146560
MY;MYS;Malaysia;Asia;East Asia - Pacific;1915;3207000;937.6364203;205184
MY;MYS;Malaysia;Asia;East Asia - Pacific;1916;3271000;996.0256802;549600
MY;MYS;Malaysia;Asia;East Asia - Pacific;1917;3337000;1033.563081;652192
MY;MYS;Malaysia;Asia;East Asia - Pacific;1918;3404000;969.4477086;670512
MY;MYS;Malaysia;Asia;East Asia - Pacific;1919;3473000;1157.50072;769440
MY;MYS;Malaysia;Asia;East Asia - Pacific;1920;3545000;1110.296192;1110192
MY;MYS;Malaysia;Asia;East Asia - Pacific;1921;3618000;1074.903261;1414304
MY;MYS;Malaysia;Asia;East Asia - Pacific;1922;3698000;1151.703624;2004208
MY;MYS;Malaysia;Asia;East Asia - Pacific;1923;3779000;1109.817412;2583120
MY;MYS;Malaysia;Asia;East Asia - Pacific;1924;3863000;1060.056951;2506176
MY;MYS;Malaysia;Asia;East Asia - Pacific;1925;3949000;1201.06356;2964176
MY;MYS;Malaysia;Asia;East Asia - Pacific;1926;4038000;1316.493314;3400192
MY;MYS;Malaysia;Asia;East Asia - Pacific;1927;4128000;1251.21124;3378208
MY;MYS;Malaysia;Asia;East Asia - Pacific;1928;4221000;1389.481166;3806896
MY;MYS;Malaysia;Asia;East Asia - Pacific;1929;4316000;1682.344764;4114672
